,trip_distance,wait_time,radius,reward,order_lat,order_lng,order_grid_id,trip_time,price,pickup_distance
31,2.90339961012248,15,5,0.638815393965687,40.7483016,-73.9881883,5,0,14.5169980506124,8.53595638031609
32,4.6796940853059,5,5,1.23090497124591,40.7288513,-74.0052872,1,0,23.3984704265295,7.18802924055161
33,3.98067829843908,5,5,0.810108741214289,40.7533202,-73.9665034,5,0,19.9033914921954,9.29957641956067
34,5.46597565058825,5,5,6.17224098891407,40.722969,-73.9885793,1,0,27.3298782529412,1.65005487495714
35,1.84606929164584,5,5,0.225145717412569,40.8163768,-73.9579677,10,0,9.23034645822921,15.5390906968414
36,5.21953433466278,5,5,1.31074216289365,40.7601316,-73.9848631,5,0,26.0976716733139,7.53039841968517
37,2.40511290484523,10,5,0.519560816872393,40.7478724,-73.9929251,5,0,12.0255645242262,8.7274118050106
38,4.56466293368571,5,5,0.935314155657275,40.7503254,-73.9831424,5,0,22.8233146684285,9.23613971390385
39,2.88319549195177,5,5,0.540407852998969,40.769747,-73.9606044,6,0,14.4159774597588,10.0999352625607
40,2.5744738976178,5,5,0.721486022084492,40.7529834,-73.9699017,5,0,12.872369488089,6.74453939511994
41,8.54639758392785,5,5,3.47949836377302,40.842154,-73.942279,10,0,42.7319879196392,4.63270310930288
42,7.47285504514755,5,5,4.17322236321699,40.789205,-73.954817,6,0,37.3642752257377,3.36882821458426
43,2.48810879809086,25,5,0.827645558786069,40.7485163,-73.9887,5,0,12.4405439904543,5.55061722875033
44,2.20298276718741,5,5,0.958702973468447,40.8061528,-73.9615515,10,0,11.0149138359371,4.33202090815806
45,3.44157193559007,5,5,1.47221458320241,40.7347874,-73.9907352,5,0,17.2078596779503,4.40761121929129
46,20.1682244489916,5,5,7.08483770272496,40.7688878,-73.8628352,7,0,100.841122244958,5.3741842386452
47,3.07538480316829,5,5,1.44900725492596,40.7518449,-73.967453,5,0,15.3769240158415,3.99880307148237
48,1.82429732500777,20,5,0.517599271655203,40.752813,-73.9792901,5,0,9.12148662503886,6.56649407857421
49,1.55586165259643,15,5,0.408379716328256,40.7570938,-73.9698433,5,0,7.77930826298215,7.13993743477583
50,2.17221513098543,10,5,0.698561075785984,40.7372097,-73.9814011,5,0,10.8610756549272,5.84174778569299
51,3.493466607856,5,5,0.615075921271479,40.7045537,-74.0094775,1,0,17.46733303928,10.7541617329721
52,4.31263963244735,5,5,2.96969330814649,40.765521,-73.980036,5,0,21.5631981622367,2.72611041908148
53,0.809943845679435,5,5,0.1606211776914,40.738686,-73.995874,5,0,4.04971922839717,9.54419413868733
54,3.58105485157238,5,5,0.449458651597265,40.7819594,-73.9755004,5,0,17.9052742578619,15.0986031144276
55,0.952406785696148,5,5,0.281651276039293,40.7605386,-73.9583585,6,0,4.76203392848074,6.38983869861561
56,1.86590646655802,20,5,1.43519703995185,40.7490892,-73.9840437,5,0,9.32953233279012,2.34229889078405
57,1.04539910285015,5,5,0.238362413133046,40.7622941,-73.9861011,5,0,5.22699551425075,8.29689840752241
58,1.61831984289151,5,5,0.534419734881633,40.7688236,-73.9523229,6,0,8.09159921445755,5.71886627225489
59,2.60053798842195,5,5,0.991265385370305,40.7750107,-73.9611212,6,0,13.0026899421097,4.9502869392874
60,4.74196324422338,5,5,1.19710629857691,40.7652608,-73.9521504,6,0,23.7098162211169,7.49064623341312
61,2.84346554466103,5,5,1.33173335999193,40.7617189,-73.9828071,5,0,14.2173277233052,4.02302132650639
62,9.9178980481493,5,5,3.2176783982882,40.7258538,-74.0075547,1,0,49.5894902407465,5.82166598193755
63,2.97950141791788,5,5,1.27717292434636,40.7551318,-73.9652275,5,0,14.8975070895894,4.39850435480029
64,3.2683080008948,5,5,0.936093057803234,40.760855,-73.9983478,5,0,16.341540004474,6.59858493440311
65,1.94419881440794,10,5,0.585526447989058,40.7559486,-73.9907278,5,0,9.72099407203968,6.24219407501686
66,4.08573526513362,5,5,3.01711684796504,40.7401651,-73.9863046,5,0,20.4286763256681,2.53994787289042
67,9.17662818916377,5,5,2.4786752062301,40.7916653,-73.9646868,9,0,45.8831409458188,6.99888667032333
68,4.92315537718989,5,5,1.51574679396679,40.7115654,-74.0158085,1,0,24.6157768859495,6.13631426586303
69,2.24276831194664,5,5,0.587479287104844,40.7247613,-73.9941439,1,0,11.2138415597332,7.21799627327632
70,1.20285111897684,30,5,0.277311466664175,40.7697359,-73.9626846,5,0,6.01425559488422,8.04709900481654
71,1.03054346064927,10,5,0.170748491852119,40.7667157,-73.9828727,5,0,5.15271730324636,11.3980137167143
72,1.93760495525886,5,5,0.514830486170196,40.7408836,-73.9879839,5,0,9.6880247762943,7.1153855949748
73,9.30083292222879,5,5,27.4164160663739,40.749706,-73.991563,5,0,46.504164611144,0.612572850884408
74,6.74267132035285,5,5,1.48507445607504,40.7151767,-74.0021357,1,0,33.7133566017643,8.59036405792889
75,1.23841125651677,15,5,0.345995410729713,40.7420239,-73.9829135,5,0,6.19205628258386,6.70208517212979
76,4.78450642315435,5,5,2.14759749351388,40.7100848,-74.0163751,1,0,23.9225321157717,4.19902065640127
77,2.54703098972178,5,5,0.390046038123342,40.7755591,-73.9503323,6,0,12.7351549486089,12.3689678161772
78,4.98515766828775,5,5,2.46872005066232,40.751532,-73.9939428,5,0,24.9257883414387,3.80305552262037
79,17.5167814231522,5,5,15.4616268360125,40.7794969,-73.9555581,6,0,87.5839071157609,2.11976448408832
80,1.25744782795946,15,5,0.335441638696358,40.7194446,-74.0102387,1,0,6.28723913979732,7.02370537795247
81,4.56506323542435,10,5,1.10653534173103,40.7635968,-73.9714153,5,0,22.8253161771217,7.77111319687924
82,1.36371681935526,10,5,0.379986702439198,40.7794969,-73.9555581,6,0,6.81858409677631,6.75193385774275
83,3.93973632644992,5,5,1.76765247434774,40.7216145,-73.9890209,1,0,19.6986816322496,4.20083313370483
84,2.27096734533821,5,5,0.666559362762269,40.7584326,-73.9926458,5,0,11.354836726691,6.43824185018072
85,1.80249199989243,5,5,0.221545114719792,40.7754797,-73.9802121,5,0,9.01245999946213,15.418622113312
86,2.3858539435512,5,5,0.415935130243408,40.7641124,-73.9884895,5,0,11.929269717756,10.8612424473206
87,20.3032262094344,5,5,16.2733102947301,40.7591595,-73.9883858,5,0,101.516131047172,2.33761758437106
88,2.34354427395834,5,5,0.62355869639392,40.751532,-73.9939428,5,0,11.7177213697917,7.10543364903542
89,5.07598168436997,5,5,4.69690973614686,40.731706,-74.000954,5,0,25.3799084218499,2.02061196799904
90,2.55919571469344,5,5,0.51175854223345,40.7404441,-74.0019879,5,0,12.7959785734672,9.46484543902658
91,16.6673300200447,5,5,1.50717652320872,40.7990767,-73.9704195,9,0,83.3366501002234,20.9687167259099
92,6.54408830085657,5,5,3.17814088418941,40.7517,-73.986399,5,0,32.7204415042828,3.87856799730449
93,14.1787097252853,5,5,6.98139282901825,40.7736593,-73.9517225,6,0,70.8935486264264,3.82508323758564
94,2.19890191338025,5,5,0.458623907007258,40.7564802,-73.997767,5,0,10.9945095669013,9.07322802687316
95,3.67712726819473,5,5,0.897291469168322,40.7378801,-73.9809087,5,0,18.3856363409737,7.75050877698475
96,3.64345744440816,5,5,0.836685282084109,40.7833051,-73.9527792,6,0,18.2172872220408,8.23779830402259
97,8.64172499453364,5,5,2.79137182527482,40.7688015,-73.9583631,6,0,43.2086249726682,5.84740760745569
98,1.25243293676876,10,5,0.398112076957038,40.7788113,-73.9560594,6,0,6.26216468384381,5.9108220741227
99,4.6276215011463,5,5,1.15413180666914,40.7672471,-73.9862074,5,0,23.1381075057315,7.58260443774821
100,2.72345286033308,5,5,0.614550104098139,40.7627381,-73.9832608,5,0,13.6172643016654,8.38399739357137
101,5.65835399317813,5,5,3.47063425410297,40.705624,-74.006766,1,0,28.2917699658906,3.06438762492182
102,2.9597865574245,5,5,0.827800250371824,40.7610365,-73.9870177,5,0,14.7989327871225,6.7581941321134
103,3.67578180958012,5,5,1.11083495158619,40.749706,-73.991563,5,0,18.3789090479006,6.25219049891958
104,2.04849965560057,5,5,0.611092503385748,40.7583127,-73.9629223,5,0,10.2424982780028,6.33416339884296
105,2.34942648558157,5,5,0.605191302831318,40.787231,-73.9541623,6,0,11.7471324279079,7.34049972397407
106,2.09600212826719,5,5,0.53440293302469,40.715953,-73.9867138,1,0,10.4800106413359,7.41649033682613
107,3.53298528478357,5,5,1.14630312484197,40.784576,-73.9538449,6,0,17.6649264239179,5.82119896325214
108,2.68017579488576,5,5,0.939509177993925,40.746038,-73.990518,5,0,13.4008789744288,5.38570403304486
109,8.39689600505867,5,5,2.4922070147752,40.7593001,-73.9592658,6,0,41.9844800252934,6.36657671995999
110,4.41289297831152,5,5,5.34433789836684,40.750828,-74.001882,5,0,22.0644648915576,1.53638030144752
111,4.39581343757462,5,5,0.688618841754545,40.7648642,-73.9980379,5,0,21.9790671878731,12.0906580342749
112,11.8182860614615,5,5,3.18165423421558,40.698745,-73.992392,1,0,59.0914303073073,7.02220424643684
113,5.60276764934559,5,5,1.76592095053201,40.7521935,-73.9776193,5,0,28.0138382467279,5.99333982918908
114,0.875204148127983,5,5,0.210647814740324,40.7154577,-74.0146395,1,0,4.37602074063992,7.85835673633326
115,2.33884072856121,55,5,0.614481277247179,40.7503422,-73.9910985,5,0,11.694203642806,6.87983026236873
116,1.10040723306029,10,5,1.06454932889673,40.708135,-74.0166314,1,0,5.50203616530147,1.89966524628612
117,3.65956958927717,5,5,0.858998925022824,40.7628026,-73.9931565,5,0,18.2978479463858,8.05860767972025
118,4.11978315167115,5,5,2.17104930624991,40.752895,-73.989243,5,0,20.5989157583557,3.57189238961855
119,1.99552639254885,5,5,0.304518504903496,40.7678043,-73.9559988,6,0,9.97763196274425,12.4126007053921
120,19.8868234481398,5,5,7.85475109843352,40.7717227,-73.8704516,7,0,99.4341172406989,4.7762779985777
121,4.04474881517476,5,5,2.85558470158307,40.724235,-73.997785,1,0,20.2237440758738,2.6581591994115
122,7.53222201648539,5,5,1.47968669454778,40.7671828,-73.9899624,5,0,37.661110082427,9.63505151323976
123,4.10668438931381,5,5,1.38501225016966,40.7904162,-73.951839,6,0,20.5334219465691,5.59905373879484
124,6.33787730939583,5,5,2.47489807327229,40.7503422,-73.9910985,5,0,31.6893865469792,4.83143068219928
125,19.8095096156389,5,5,4.64596520152355,40.7688878,-73.8628352,7,0,99.0475480781944,8.06532385330439
126,15.8642469013375,5,5,6.36070959728576,40.7040559,-74.0132,1,0,79.3212345066874,4.70464622683849
127,7.17847759635016,5,5,3.41302299185128,40.8043802,-73.9374253,10,0,35.8923879817508,3.96244233046941
128,4.49994748638016,5,5,0.907734272372372,40.744646,-74.006385,5,0,22.4997374319008,9.38233880346606
129,8.13231879659961,5,5,2.61658374496144,40.7579117,-73.9892961,5,0,40.6615939829981,5.87042495727229
130,2.59921476879502,5,5,0.482539505390654,40.7287826,-73.9844396,1,0,12.9960738439751,10.1973753767839
131,6.82933664617882,5,5,1.038633226279,40.7804894,-73.9839762,5,0,34.1466832308941,12.4548658970082
132,4.00260593797464,25,5,0.933692052429741,40.736885,-73.9785437,5,0,20.0130296898732,7.98249475244161
133,2.0231360928355,5,5,0.211287304324159,40.7784773,-73.9854454,5,0,10.1156804641775,18.1518156492199
134,6.31501563248026,20,5,1.77308044705539,40.711879,-73.9986817,1,0,31.5750781624013,6.63689158663155
135,3.48869634550078,5,5,0.400667851544615,40.8036046,-73.9672436,9,0,17.4434817275039,16.5033286227315
136,4.20722684198529,5,5,0.679176323496693,40.7688236,-73.9523229,6,0,21.0361342099264,11.7318987229539
137,3.07557383453953,30,5,0.563994185406042,40.7678043,-73.9559988,6,0,15.3778691726976,10.1657293006562
138,7.39663092293546,5,5,1.78946733161598,40.697682,-73.8415,3,0,36.9831546146773,7.81772611013555
139,2.75543252123561,5,5,0.518739192777445,40.7703218,-73.9914051,5,0,13.777162606178,10.0554350529147
140,8.48813144236984,5,5,2.66223717980942,40.787896,-73.9557683,6,0,42.4406572118492,6.02301775511497
141,2.47434286617385,5,5,0.234317946906939,40.7888855,-73.9778516,5,0,12.3717143308693,20.0213470703879
142,4.248502398755,5,5,0.497914534591705,40.7890078,-73.976052,5,0,21.242511993775,16.1717453514764
143,5.80428621490233,5,5,0.744625464880146,40.7869302,-73.979276,5,0,29.0214310745116,14.7708783071318
144,8.52419195707882,5,5,1.5485673015128,40.7691128,-73.9550069,6,0,42.6209597853941,10.4215221099103
145,7.36232728806366,5,5,2.19308890308977,40.7224103,-73.987157,1,0,36.8116364403183,6.34340369724659
146,1.82165088575392,5,5,0.250034026069763,40.772351,-73.946656,6,0,9.10825442876959,13.8037270741647
147,17.4319508136217,5,5,3.94696751816124,40.6968365,-73.9870643,1,0,87.1597540681085,8.35536469995611
148,7.52926423143514,5,5,0.749158449939706,40.7896182,-73.9755987,5,0,37.6463211571757,19.053862252643
149,0.160343084221689,5,5,0.0282455682856149,40.7745453,-73.9896407,5,0,0.801715421108447,10.748501911196
150,3.37107435209806,5,5,0.887659782508622,40.7560739,-73.961618,6,0,16.8553717604903,7.1802011177136
151,3.77882614810321,5,5,1.01101801016249,40.7563878,-73.9643131,5,0,18.8941307405161,7.06613736196272
152,2.08184701410326,5,5,0.603363968352976,40.7186264,-73.9881645,1,0,10.4092350705163,6.52065952980819
153,8.19236405698955,5,5,0.756194523122634,40.7870877,-73.9776927,5,0,40.9618202849478,20.5414946982461
154,1.98328383112667,5,5,0.555652361299302,40.7210227,-73.9810814,1,0,9.91641915563337,6.74642970887189
155,2.8416975453286,5,5,0.909262820217063,40.7220363,-73.9854838,1,0,14.208487726643,5.90324969961684
156,1.31834928928102,5,5,0.287576539231826,40.7602322,-73.9576236,6,0,6.59174644640511,8.67401600123964
157,4.11317817303177,60,5,0.939435061137686,40.740422,-73.9790961,5,0,20.5658908651588,7.93469205347738
158,6.39211819461023,5,5,1.13022186531817,40.7606555,-74.0024315,5,0,31.9605909730511,10.7083939011571
159,4.10915291668745,5,5,0.767928062054297,40.7662041,-73.9973383,5,0,20.5457645834372,10.1298244588377
160,2.27988517845514,70,5,0.429670609152738,40.739375,-74.0027775,5,0,11.3994258922757,9.63322791645581
161,6.83775410212245,5,5,4.880747743728,40.697682,-73.8415,3,0,34.1887705106123,2.62878149978746
162,1.35353136407424,5,5,0.207827881790792,40.7720657,-73.9499424,6,0,6.76765682037121,12.3360652373829
163,11.0018595515586,5,5,1.17790181968454,40.8029732,-73.9676801,9,0,55.0092977577931,17.7054236162079
164,2.90407789917741,5,5,0.71461218166066,40.726866,-73.979906,1,0,14.520389495887,7.68560429829948
165,23.5337056962829,5,5,6.85686698717381,40.697682,-73.8415,3,0,117.668528481414,6.4859778321918
166,1.32631084602956,5,5,0.308283889440985,40.7619695,-74.0010367,5,0,6.63155423014778,8.13830108364973
167,5.80494226497453,5,5,0.677375270978742,40.792768,-73.9732909,9,0,29.0247113248726,16.2423207714139
168,8.88567554410912,5,5,3.980287963236,40.7438549,-73.9233005,6,0,44.4283777205456,4.20771609966899
169,0.0439775934885164,5,5,0.0161785572842885,40.7485808,-73.9521888,6,0,0.219887967442582,5.13033376451004
170,3.16617546077112,5,5,0.289213010950795,40.8036046,-73.9672436,9,0,15.8308773038556,20.7577577110774
171,3.7531734785273,55,5,0.899256958149767,40.7560739,-73.961618,6,0,18.7658673926365,7.57758954655609
172,5.49816658184969,5,5,2.24127057124565,40.8020733,-73.9497548,10,0,27.4908329092484,4.62687649514319
173,9.36783898502068,5,5,4.64772411379302,40.7697623,-73.8642974,7,0,46.8391949251034,3.79592792782072
174,0.945156876480529,5,5,0.262661434499663,40.82155,-73.944845,10,0,4.72578438240265,6.80168246791822
175,4.70586937103217,5,5,2.26055663053816,40.7688878,-73.8628352,7,0,23.5293468551609,3.92155595594309
176,2.20530674115314,5,5,0.407214696285566,40.7662041,-73.9973383,5,0,11.0265337057657,10.2525502993748
177,3.39482558843031,5,5,0.364475663815796,40.8022507,-73.9679111,9,0,16.9741279421515,17.6561531442103
178,3.22526444478771,75,5,0.463802618710606,40.773343,-73.9490092,6,0,16.1263222239386,12.7308183464639
179,3.53891197438005,5,5,0.853162182519658,40.7144648,-73.9816369,1,0,17.6945598719002,7.84539140788362
180,4.98758171768531,5,5,0.771709154925338,40.7700762,-73.9514149,6,0,24.9379085884265,12.2416496251687
181,9.52772617004373,140,5,1.63789448260081,40.728194,-73.984875,1,0,47.6386308502187,10.1603919441788
182,2.65118727750793,90,5,0.452742832657638,40.763858,-73.9542116,6,0,13.2559363875397,10.5505304638022
183,3.76815143514981,20,5,0.70093948179951,40.7576744,-74.0005846,5,0,18.8407571757491,10.0821551937847
184,6.05779952816036,15,5,1.34380873418583,40.733743,-74.0062792,5,0,30.2889976408018,8.4656144697244
185,18.0098197278992,5,5,9.38273265753229,40.711424,-73.959533,2,0,90.0490986394961,3.61341257522162
186,14.9109505562233,5,5,10.1965061196025,40.697682,-73.8415,3,0,74.5547527811163,2.74536938037692
187,14.3840756353139,5,5,3.1312419588518,40.7717227,-73.8704516,7,0,71.9203781765694,8.6918405479733
188,17.1411204829823,5,5,15.4860537432142,40.7466852,-73.8914018,7,0,85.7056024149115,2.07030498071592
189,18.363130487815,5,5,5.8546325316396,40.7728969,-73.8767055,7,0,91.8156524390749,5.92458800604183
190,2.56940340896002,40,5,0.382658671496643,40.7714021,-73.9504368,6,0,12.8470170448001,12.4978427361579
191,6.8599152510039,110,5,2.13138367665096,40.792347,-73.952522,10,0,34.2995762550195,5.41568218526553
192,1.82811131099247,5,5,0.256317195408396,40.7736238,-73.9457297,6,0,9.14055655496237,13.512440844328
193,11.6081721280759,25,5,1.74176338075003,40.7714021,-73.9504368,6,0,58.0408606403796,12.4978427361579
194,1.81679166745929,40,5,0.348653669644563,40.7703218,-73.9914051,5,0,9.08395833729647,9.64225694448709
195,14.5329434031,10,5,2.740476806924,40.7381422,-74.00647,5,0,72.6647170154998,10.0072320522175
196,15.5746953123525,5,5,7.10906084799418,40.696894,-73.955637,2,0,77.8734765617625,4.12872322377151
197,1.58580644634195,55,5,0.297604360567678,40.7696265,-73.9918659,5,0,7.92903223170973,9.77080939918031
198,25.8764938447407,5,5,9.32443770309584,40.697682,-73.8415,3,0,129.382469223704,5.23831515777544
199,1.59409046837789,145,5,0.268765705411543,40.760855,-73.9983478,5,0,7.97045234188946,10.3454091826189
200,0.114686447340143,5,5,0.052305226825235,40.7428157,-73.9140143,6,0,0.573432236700713,4.13217026650264
201,3.71508921615303,5,5,1.41437047721822,40.8044178,-73.9553696,10,0,18.5754460807652,4.9564026602551
202,21.1386559322999,5,5,5.88883947965595,40.7688878,-73.8628352,7,0,105.693279661499,6.78502546791117
203,19.731306223727,205,5,9.82861556929747,40.7149502,-74.0096777,1,0,98.6565311186348,2.51466214657587
204,1.82785556266174,80,5,0.264303358392933,40.7720657,-73.9499424,6,0,9.13927781330868,12.6266064612128
205,1.77245825020963,5,5,1.24099927464658,40.7555576,-73.8853784,7,0,8.86229125104813,2.68059833560571
206,18.0876784155332,5,5,4.28163011369587,40.7717227,-73.8704516,7,0,90.438392077666,7.99064534055855
207,21.5241576234835,5,5,5.14553545014138,40.7724022,-73.8744822,7,0,107.620788117417,7.91200828844345
208,12.5371167842464,10,5,5.31026726735391,40.7636147,-73.8419818,7,0,62.6855839212321,4.42008729006147
209,9.20760709572891,5,5,4.29658161894982,40.7438549,-73.9233005,6,0,46.0380354786445,4.03792144667555
210,4.15453156624704,45,5,0.617198238833243,40.7714021,-73.9504368,6,0,20.7726578312352,12.4978427361579
211,19.6099147223149,5,5,5.12516383130121,40.7688878,-73.8628352,7,0,98.0495736115745,7.2343085690203
212,4.33247680736024,110,5,0.620270873095595,40.7481885,-74.0076356,5,0,21.6623840368012,12.5678621814621
213,9.03201918706367,5,5,7.01852510196199,40.7761454,-73.9107112,6,0,45.1600959353183,2.41214042420739
214,7.50157669470009,100,5,1.25202101036619,40.7668593,-73.9537482,6,0,37.5078834735005,10.7449992710098
215,22.9749623093854,5,5,6.2920163176515,40.715297,-74.0007838,1,0,114.874811546927,6.90244731044811
216,15.4019651133092,80,5,11.5925878261521,40.7057939,-74.0170123,1,0,77.0098255665461,2.01662007013411
217,3.06071819234006,80,5,0.435097594388615,40.7739762,-73.9485506,6,0,15.3035909617003,12.8522209673741
218,23.319622104013,5,5,13.7783912907197,40.697003,-73.843847,3,0,116.598110520065,3.18236544208922
219,21.3330802615371,5,5,6.02463962324725,40.7688878,-73.8628352,7,0,106.665401307685,6.69265584235068
220,16.5517428937884,210,5,4.77917943201379,40.73733,-73.992654,5,0,82.7587144689418,5.24751097821008
221,2.79396156331963,5,5,0.460193594891457,40.8144827,-73.9554444,10,0,13.9698078165981,11.4976999684527
222,2.83284642916834,275,5,0.450660487553741,40.7387622,-74.00646,5,0,14.1642321458417,10.1963412639621
223,8.96713694736819,5,5,4.732729142413,40.8284141,-73.949184,10,0,44.835684736841,3.56639936024082
224,13.9954493666894,5,5,3.1420839843389,40.7717227,-73.8704516,7,0,69.9772468334471,8.42686303778409
225,0.128763725054966,25,5,0.0191259334526923,40.7720657,-73.9499424,6,0,0.64381862527483,12.6266064612128
226,25.4924043291207,75,5,22.3090759470655,40.7774164,-73.9787995,5,0,127.462021645603,1.6952222541564
227,23.6899456877154,5,5,3.30939548061693,40.813567,-73.951322,10,0,118.449728438577,13.56213385704
228,18.1685949636528,5,5,11.3567651652696,40.7699427,-73.8647463,7,0,90.8429748182641,3.00637723168818
229,4.86709089517174,30,5,0.721148593643865,40.7720657,-73.9499424,6,0,24.3354544758587,12.6266064612128
230,15.3572202748228,5,5,21.5932526931246,40.772995,-73.8853095,7,0,76.7861013741141,1.31892750290554
231,1.62322353915654,45,5,0.243675505805371,40.7707103,-73.9509381,6,0,8.11611769578271,12.3651760691788
232,11.6011890866813,5,5,2.15566356902937,40.8111677,-73.9614908,10,0,58.0059454334067,10.1882462732981
233,11.3304850377664,5,5,2.27986987933237,40.8138307,-73.9598214,10,0,56.652425188832,9.40598996435587
234,12.8583589273259,5,5,7.97612499541087,40.7684891,-73.8871029,7,0,64.2917946366296,3.02973928577988
235,3.99174219364506,5,5,0.623714370843215,40.7694526,-73.9518686,6,0,19.9587109682253,12.1218593306956
236,1.90892778368026,5,5,1.19117713604146,40.7291112,-73.8521265,3,0,9.54463891840132,3.01160339324063
237,23.8791772138746,65,5,23.2978382735945,40.7559486,-73.9907278,5,0,119.395886069373,1.53493476740321
238,2.75437616943255,5,5,4.1524172214835,40.7655007,-73.9136946,6,0,13.7718808471627,1.22799229188986
239,20.0510472352958,5,5,12.4685475646523,40.7688878,-73.8628352,7,0,100.255236176479,3.02218915026099
240,8.1295722819111,5,5,3.00901338121039,40.7437427,-73.9223774,6,0,40.6478614095555,5.09895455621475
241,11.9907938706612,5,5,12.7142630856157,40.7687024,-73.909975,6,0,59.9539693533059,1.75929277089067
242,3.85491683640407,5,5,0.67480064500124,40.7660684,-73.9518597,6,0,19.2745841820204,10.8167199986948
243,20.8789379421439,5,5,5.81955306852505,40.867016,-73.92311,14,0,104.39468971072,6.78143387177923
244,2.47797894027409,5,5,0.798458651306272,40.766666,-73.930386,6,0,12.3898947013704,5.86180735046146
245,7.92138202075619,5,5,4.96803642924866,40.7679066,-73.9254285,6,0,39.6069101037809,2.9962473738707
246,5.70346577491456,10,5,0.819967233345861,40.7717169,-73.9471185,6,0,28.5173288745728,13.1456199008203
247,24.027122063771,90,5,10.919943492919,40.7671354,-73.9817493,5,0,120.135610318855,3.60866455185762
248,6.27805443885864,265,5,0.959526351988671,40.7648642,-73.9980379,5,0,31.3902721942932,10.7474566788875
249,6.35779232075853,5,5,2.0829034581329,40.732324,-73.954609,6,0,31.7889616037926,5.76480089645344
250,11.7825146535619,5,5,5.12787610780063,40.7519655,-73.9347568,6,0,58.9125732678096,4.3317540403349
251,3.55033169333798,110,5,0.579306460291783,40.7414615,-74.0087032,5,0,17.7516584666899,10.9418921276227
252,3.34000648959493,5,5,0.610057657909066,40.7619695,-74.0010367,5,0,16.7000324479747,10.3651907600683
253,26.9405069782988,135,5,7.76483253864558,40.7865547,-73.9546527,6,0,134.702534891494,5.73413333568895
254,26.7629731584315,15,5,20.7513562898233,40.7559486,-73.9907278,5,0,133.814865792157,2.35418562844012
